Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64dc7447d4ec9d8f39c4936c,5ee3be6ff942c407cd54e6ce,APPROVED,2023-08-16T07:05:56.066000Z,2023-08-16T07:29:34.388000Z,2023-08-16T15:07:07.632000,2023-08-16T07:29:34.868731Z,1419,C2BFG2BR,1221,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc754aa21bd6b8ade6c0fb,6158e8533a2bc1a989fc0b22,RETURNED,2023-08-16T07:05:49.420000Z,2023-08-16T07:51:38.445000Z,,2023-08-16T07:51:39.597000Z,,NOCODE,218,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64dc7580e16980cfae864776,6400dc9a87b5f4d0c3604bf3,APPROVED,2023-08-16T07:06:52.104000Z,2023-08-16T07:25:21.201000Z,2023-08-16T15:07:07.773000,2023-08-16T07:25:22.147646Z,1110,C2BFG2BR,161,English,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64dc75a355f70a6055c54717,5a4e26a8f4c9dc0001b7a1b5,APPROVED,2023-08-16T07:07:19.786000Z,2023-08-16T07:30:19.176000Z,2023-08-16T15:07:07.911000,2023-08-16T07:30:19.609140Z,1380,C2BFG2BR,963,English,39,Female,White,Ireland,United Kingdom,Ireland,English,No,Part-Time
64dc75a3df1ea72463ade36f,5a9f9e14b5e2110001c6f6f5,APPROVED,2023-08-16T07:15:02.277000Z,2023-08-16T07:35:53.408000Z,2023-08-16T15:07:08.044000,2023-08-16T07:35:53.866948Z,1252,C2BFG2BR,537,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc75d673c899f353f75cf0,5ed9e3fa856ca9599fa8ea91,APPROVED,2023-08-16T07:08:11.628000Z,2023-08-16T07:31:02.897000Z,2023-08-16T15:07:08.190000,2023-08-16T07:31:03.496548Z,1372,C2BFG2BR,103,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc75f7f001a851bd4411c2,59dd4d2b0fb3a90001bd91f8,APPROVED,2023-08-16T07:08:45.338000Z,2023-08-16T07:36:33.345000Z,2023-08-16T15:07:08.327000,2023-08-16T07:36:33.875750Z,1669,C2BFG2BR,1314,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc76ace7af757f82f02f92,5db41a3f9ca75a000b71110c,APPROVED,2023-08-16T07:12:38.960000Z,2023-08-16T07:52:48.934000Z,2023-08-16T15:07:08.462000,2023-08-16T07:52:49.372386Z,2410,C2BFG2BR,843,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7733356a092c90feb18e,63d7a7ee06462ef3355ea771,APPROVED,2023-08-16T07:13:59.397000Z,2023-08-16T07:34:47.929000Z,2023-08-16T15:07:08.603000,2023-08-16T07:34:48.402523Z,1249,C2BFG2BR,139,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7790573c091cd0be8935,5cb710c9ac9259001681e253,APPROVED,2023-08-16T07:15:31.116000Z,2023-08-16T07:52:02.679000Z,2023-08-16T15:07:08.748000,2023-08-16T07:52:03.218943Z,2192,C2BFG2BR,373,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc77e61c7c0de1694e5753,609408e1ef7e7d611c5a06ac,APPROVED,2023-08-16T07:17:02.639000Z,2023-08-16T07:53:25.345000Z,2023-08-16T15:07:08.888000,2023-08-16T07:53:26.673232Z,2183,C2BFG2BR,279,"English, French",38,Male,Black,Congo the Democratic Republic of the,United Kingdom,United Kingdom,French,No,DATA_EXPIRED
64dc77f64af2a539f88b8b6d,5b6eba1aaf4af50001357228,APPROVED,2023-08-16T07:17:10.846000Z,2023-08-16T07:42:58.728000Z,2023-08-16T15:07:09.060000,2023-08-16T07:42:59.289674Z,1548,C2BFG2BR,1504,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc78121d792017e0b5d4b4,55f1ca7532af7400121700cc,APPROVED,2023-08-16T07:17:44.515000Z,2023-08-16T07:35:31.266000Z,2023-08-16T15:07:09.201000,2023-08-16T07:35:31.726979Z,1067,C2BFG2BR,1046,"English, French",45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc783a8a4a258588e6c0fa,5ae96d1878b0060001e69b8a,APPROVED,2023-08-16T07:20:40.799000Z,2023-08-16T07:57:54.984000Z,2023-08-16T15:07:09.333000,2023-08-16T07:57:55.443908Z,2235,C2BFG2BR,1125,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc784c7b16dfa23dc86d26,634722c376aabd6070ac0a68,APPROVED,2023-08-16T07:18:45.398000Z,2023-08-16T08:05:37.398000Z,2023-08-16T20:51:36.007000,2023-08-16T08:05:37.881526Z,2812,NOCODE,67,"English, Italian, Portuguese, Spanish",30,Prefer not to say,Mixed,United Kingdom,United Kingdom,United Kingdom,Italian,DATA_EXPIRED,DATA_EXPIRED
64dc788ff045656bbd2da87a,60fd1ff6c3a0346b66d878ee,APPROVED,2023-08-16T07:27:26.826000Z,2023-08-16T08:15:38.960000Z,2023-08-16T15:07:09.500000,2023-08-16T08:15:39.526352Z,2893,C2BFG2BR,337,English,57,Male,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
64dc789045749e86a8779dc4,63ef566e5460d50a368654dd,APPROVED,2023-08-16T07:19:47.689000Z,2023-08-16T07:41:25.302000Z,2023-08-16T15:07:09.667000,2023-08-16T07:41:25.720074Z,1298,C2BFG2BR,82,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc7896fef45566228a3d7e,5f0ced9d5a17786fb11b7f47,APPROVED,2023-08-16T07:23:05.095000Z,2023-08-16T07:47:36.579000Z,2023-08-16T15:07:09.823000,2023-08-16T07:47:37.070344Z,1472,C2BFG2BR,1100,English,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc78d195e0db63318b8b27,5ed2717aec79fd1d3ca47d65,APPROVED,2023-08-16T07:20:57.846000Z,2023-08-16T07:42:16.810000Z,2023-08-16T15:07:09.993000,2023-08-16T07:42:17.292531Z,1279,C2BFG2BR,1071,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc78dc8a4a258588e6c12b,5fd763c986c8250530939ce2,APPROVED,2023-08-16T07:21:00.447000Z,2023-08-16T07:44:40.797000Z,2023-08-16T15:07:10.175000,2023-08-16T07:44:49.543105Z,1421,C2BFG2BR,172,English,49,Female,White,Zambia,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc78e08b20b677772ae9f5,60e55bb59cfd0aa9803b4470,APPROVED,2023-08-16T07:25:08.982000Z,2023-08-16T07:49:30.993000Z,2023-08-16T15:07:10.339000,2023-08-16T07:49:31.466619Z,1463,C2BFG2BR,781,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc78f7e0ad25fbb7c4939a,631193fff8094698c07c9ef6,APPROVED,2023-08-16T07:21:31.603000Z,2023-08-16T07:39:48.891000Z,2023-08-16T15:07:10.509000,2023-08-16T07:39:49.431938Z,1098,C2BFG2BR,499,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc790618b0e316baade395,5ba2a1c8c96df90001ce9159,APPROVED,2023-08-16T07:21:45.344000Z,2023-08-16T07:39:07.823000Z,2023-08-16T15:07:11.122000,2023-08-16T07:39:08.468402Z,1043,C2BFG2BR,1625,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc790d13d7dc68afa1d3da,5a9bc842873cda0001dcb644,APPROVED,2023-08-16T07:21:55.358000Z,2023-08-16T07:39:32.805000Z,2023-08-16T15:07:11.280000,2023-08-16T07:39:33.451325Z,1058,C2BFG2BR,1590,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc7912c14b8ef70886de5e,62aa1fefabb116cb465a45fc,APPROVED,2023-08-16T07:22:00.431000Z,2023-08-16T07:39:40.188000Z,2023-08-16T15:07:11.418000,2023-08-16T07:39:40.768127Z,1060,C2BFG2BR,624,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7913709c081eae6f0a93,5cb749fda6fe0700189768a5,APPROVED,2023-08-16T07:22:16.627000Z,2023-08-16T07:50:10.027000Z,2023-08-16T15:07:11.560000,2023-08-16T07:50:10.629992Z,1674,C2BFG2BR,887,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7951ef2cefcca3133bf9,60170c926648b891f9e5742f,APPROVED,2023-08-16T07:25:55.719000Z,2023-08-16T07:50:45.541000Z,2023-08-16T15:07:11.729000,2023-08-16T07:50:46.248527Z,1490,C2BFG2BR,436,English,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7953be257441112eb128,63bc864456067deb81092630,APPROVED,2023-08-16T07:23:03.261000Z,2023-08-16T07:31:21.237000Z,2023-08-16T15:49:23.240000,2023-08-16T07:31:22.595241Z,498,NOCODE,176,English,42,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc79572fd88853c1696268,603797db171365017caa15e5,APPROVED,2023-08-16T07:23:05.592000Z,2023-08-16T07:40:15.210000Z,2023-08-16T15:07:11.864000,2023-08-16T07:40:17.941785Z,1030,C2BFG2BR,270,English,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc79854101032082a1d435,63cfdefcf2ee0355b64d6f03,APPROVED,2023-08-16T07:23:54.478000Z,2023-08-16T07:56:38.070000Z,2023-08-16T15:07:12.041000,2023-08-16T07:56:38.587199Z,1964,C2BFG2BR,282,"English, Polish",52,Female,White,Poland,United Kingdom,Poland,Polish,No,Full-Time
64dc79a2601d7d2f191270b7,5717864c94d4fc001297198d,APPROVED,2023-08-16T07:24:21.868000Z,2023-08-16T07:42:19.528000Z,2023-08-16T15:07:12.250000,2023-08-16T07:42:20.247785Z,1078,C2BFG2BR,1374,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc79ca7304b9d78df02f98,644fe22915ee001d29a6b7be,APPROVED,2023-08-16T07:25:02.797000Z,2023-08-16T07:46:43.771000Z,2023-08-16T15:07:12.476000,2023-08-16T07:46:46.804801Z,1301,C2BFG2BR,193,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc79ccf9491dfdd0be8962,63d650bb391dd8bb01d022ef,APPROVED,2023-08-16T07:25:05.192000Z,2023-08-16T07:50:50.539000Z,2023-08-16T15:07:12.656000,2023-08-16T07:50:51.079709Z,1546,C2BFG2BR,316,"English, Italian",41,Male,White,Italy,United Kingdom,Italy,Italian,No,Full-Time
64dc7a124d2b9397b5c54744,62a12f67f0da767bd2c0222f,APPROVED,2023-08-16T07:26:16.088000Z,2023-08-16T07:49:30.171000Z,2023-08-16T15:07:12.816000,2023-08-16T07:49:30.642307Z,1395,C2BFG2BR,214,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7a263235279336e29631,60377564edd48263e3130a88,APPROVED,2023-08-16T07:26:34.694000Z,2023-08-16T07:40:00.653000Z,2023-08-16T15:07:13.010000,2023-08-16T07:40:02.170395Z,806,C2BFG2BR,1341,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7a3a13d7dc68afa1d418,57e17bdc1334540001170aa0,APPROVED,2023-08-16T07:32:45.747000Z,2023-08-16T08:04:07.343000Z,2023-08-16T15:07:13.196000,2023-08-16T08:04:08.206997Z,1882,C2BFG2BR,788,English,31,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7a4244bd2eb2c4e6c125,62a0e117625b3e346ccb377f,APPROVED,2023-08-16T07:27:03.690000Z,2023-08-16T07:53:52.207000Z,2023-08-16T15:07:13.348000,2023-08-16T07:53:52.720765Z,1609,C2BFG2BR,505,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7a5e405934a36ae2ece3,59a7cfeb7ff2320001ec59d9,APPROVED,2023-08-16T07:27:30.029000Z,2023-08-16T07:48:15.016000Z,2023-08-16T15:07:13.513000,2023-08-16T07:48:15.597716Z,1245,C2BFG2BR,1853,English,54,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7a9a449041920ea08dcd,63d13cca81e6d01c11fb0ca5,APPROVED,2023-08-16T07:28:45.643000Z,2023-08-16T07:45:38.843000Z,2023-08-16T15:07:13.661000,2023-08-16T07:45:46.883897Z,1014,C2BFG2BR,293,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64dc7a9bc17ffe2c217f3768,5693df018d93fe000dfa5733,APPROVED,2023-08-16T07:28:27.625000Z,2023-08-16T08:00:43.644000Z,2023-08-16T15:07:13.819000,2023-08-16T08:00:44.454345Z,1937,C2BFG2BR,2140,"English, Punjabi",50,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7aa20a19884bc24e5728,5f95ecdf1381b512f13ab6f0,APPROVED,2023-08-16T07:34:28.937000Z,2023-08-16T08:41:48.341000Z,2023-08-16T15:07:13.963000,2023-08-16T08:41:49.137900Z,4040,C2BFG2BR,361,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7af359cbf0e3e6133be9,63d7714e038e3cdd0833f4e1,APPROVED,2023-08-16T07:31:09.569000Z,2023-08-16T07:59:02.732000Z,2023-08-16T15:07:14.152000,2023-08-16T07:59:03.240003Z,1674,C2BFG2BR,144,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7af46affa6e52df02f8d,5f5d51785a31085a80509958,APPROVED,2023-08-16T07:30:02.258000Z,2023-08-16T08:49:29.623000Z,2023-08-16T15:07:14.281000,2023-08-16T08:49:30.132879Z,4768,C2BFG2BR,848,"Croatian, English, Italian",38,Female,White,Bosnia and Herzegovina,United Kingdom,United Kingdom,Croatian,No,Other
64dc7af7af547a8081be8950,5c3121af8c6d820001abed8e,APPROVED,2023-08-16T07:30:03.578000Z,2023-08-16T07:53:15.125000Z,2023-08-16T15:07:14.431000,2023-08-16T07:53:15.607233Z,1392,C2BFG2BR,248,English,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7afaa15d0c3400c86d00,5e4d40e2d3132c1907e80312,APPROVED,2023-08-16T07:39:40.713000Z,2023-08-16T08:08:51.836000Z,2023-08-16T15:07:14.580000,2023-08-16T08:08:52.324972Z,1752,C2BFG2BR,831,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7afc51587902ba779d6f,634e460a7da3fef3d5a9faf3,APPROVED,2023-08-16T07:34:38.544000Z,2023-08-16T08:00:49.032000Z,2023-08-16T15:07:14.745000,2023-08-16T08:00:49.695552Z,1571,C2BFG2BR,436,English,28,Male,Black,DATA_EXPIRED,United Kingdom,Nigeria,English,DATA_EXPIRED,Full-Time
64dc7b0473c0403a94b512b6,600b5191a434df19524dd1a0,APPROVED,2023-08-16T07:30:16.694000Z,2023-08-16T08:11:12.334000Z,2023-08-16T15:07:14.891000,2023-08-16T08:11:12.819243Z,2456,C2BFG2BR,996,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7b1a1a8a7ce03986474c,62a882f2dc6e6b6b98199b8c,APPROVED,2023-08-16T07:30:39.569000Z,2023-08-16T07:47:24.123000Z,2023-08-16T15:07:15.042000,2023-08-16T07:47:25.801189Z,1005,C2BFG2BR,582,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7b2c2f00dfc201b5d4c0,63d53d150a864eb06120bb88,APPROVED,2023-08-16T07:30:54.553000Z,2023-08-16T07:45:24.834000Z,2023-08-16T15:07:15.176000,2023-08-16T08:46:35.818787Z,871,C2BFG2BR,296,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7b35998f49eb8ba08db5,62fb7a7a78d3bbcf82ac4083,APPROVED,2023-08-16T07:31:07.217000Z,2023-08-16T08:01:21.412000Z,2023-08-16T15:50:25.478000,2023-08-16T08:01:21.848831Z,1815,C2BFG2BR,231,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7b390f7d0a27f1e6c0d8,5f454fc543b5c9111aaedb33,APPROVED,2023-08-16T07:35:45.377000Z,2023-08-16T07:51:56.124000Z,2023-08-16T15:07:15.319000,2023-08-16T07:51:56.582603Z,971,C2BFG2BR,1321,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7b4573c0403a94b512ce,5bebf332cef79f00014d230c,APPROVED,2023-08-16T07:31:30.048000Z,2023-08-16T07:48:55.353000Z,2023-08-16T15:07:15.465000,2023-08-16T07:48:55.960312Z,1046,C2BFG2BR,1367,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7b45760b5ca29153d2e6,63ea52773c5861d1f32c4bdb,APPROVED,2023-08-16T07:31:25.380000Z,2023-08-16T07:53:16.232000Z,2023-08-16T15:07:15.603000,2023-08-16T07:53:16.684746Z,1311,C2BFG2BR,151,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc7b47f231ada7834e5780,6146f9d153bd39dfa1fe49b5,APPROVED,2023-08-16T07:31:25.284000Z,2023-08-16T07:51:26.196000Z,2023-08-16T15:07:15.764000,2023-08-16T07:51:26.697165Z,1201,C2BFG2BR,583,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7b4894becfe9b1f75cb8,642b1c83e9a71c3d81d75b19,APPROVED,2023-08-16T07:31:23.782000Z,2023-08-16T08:18:24.889000Z,2023-08-16T15:07:16.018000,2023-08-16T08:18:25.337474Z,2822,C2BFG2BR,142,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7b502356a55c9dfbb6dd,638a8c63c74f91261108cebf,APPROVED,2023-08-16T07:31:28.458000Z,2023-08-16T07:56:56.584000Z,2023-08-16T15:07:16.153000,2023-08-16T07:56:57.038413Z,1529,C2BFG2BR,392,"English, Portuguese",26,Female,White,Portugal,United Kingdom,Portugal,Portuguese,Yes,Part-Time
64dc7b5313ffd7a1de696252,62b2080f8f89f2f15c47d9ba,APPROVED,2023-08-16T07:31:40.111000Z,2023-08-16T07:47:41.226000Z,2023-08-16T15:07:16.310000,2023-08-16T07:47:41.697079Z,962,C2BFG2BR,611,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7b57c943422f0853d2c3,5f50d2ed14987325962c64dc,APPROVED,2023-08-16T07:31:38.853000Z,2023-08-16T07:49:14.474000Z,2023-08-16T15:07:16.457000,2023-08-16T07:49:14.964558Z,1056,C2BFG2BR,316,"Chinese, English",21,Female,Asian,China,United Kingdom,China,Chinese,Yes,Part-Time
64dc7b5bc0748f546373268d,61fa9016d42cb19beec49061,APPROVED,2023-08-16T07:31:46.206000Z,2023-08-16T07:56:41.893000Z,2023-08-16T15:07:16.617000,2023-08-16T07:56:42.897727Z,1496,C2BFG2BR,871,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc7b5ca7456ad563feb196,5eb162b0dc71ec243a783edc,APPROVED,2023-08-16T07:31:44.945000Z,2023-08-16T07:52:34.148000Z,2023-08-16T15:07:16.782000,2023-08-16T07:52:36.773958Z,1250,C2BFG2BR,1131,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7b752f00dfc201b5d4e2,55d4e57958c35800113dc3f6,APPROVED,2023-08-16T07:34:16.833000Z,2023-08-16T07:56:56.737000Z,2023-08-16T15:07:16.933000,2023-08-16T07:56:57.226631Z,1360,C2BFG2BR,51,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7b87760b5ca29153d2fa,60607526ff89564c7dee871e,APPROVED,2023-08-16T07:32:53.493000Z,2023-08-16T07:54:20.560000Z,2023-08-16T15:07:17.129000,2023-08-16T07:54:21.071421Z,1288,C2BFG2BR,339,"French, English",48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7b93c0c09417f2c49369,607c25220ce5e062f6eff874,APPROVED,2023-08-16T07:32:35.977000Z,2023-08-16T07:56:35.627000Z,2023-08-16T15:07:17.282000,2023-08-16T07:56:37.225560Z,1440,C2BFG2BR,668,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7b94c5c3522490696264,568f981a7d961b000c969d2f,APPROVED,2023-08-16T07:36:42.941000Z,2023-08-16T08:04:52.409000Z,2023-08-16T15:07:17.420000,2023-08-16T08:04:53.123342Z,1690,C2BFG2BR,613,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
