Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64dc7d09eb1304cbf1f75c9d,5c3d0637e0ea8200014601a4,APPROVED,2023-08-16T07:39:05.940000Z,2023-08-16T07:59:04.986000Z,2023-08-16T15:07:27.259000,2023-08-16T07:59:06.067798Z,1200,C2BFG2BR,962,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7d10792e1824bf53d2cd,61688d6c15deec9c3554760e,APPROVED,2023-08-16T07:38:56.401000Z,2023-08-16T08:00:25.815000Z,2023-08-16T15:07:27.397000,2023-08-16T08:00:26.255825Z,1290,C2BFG2BR,576,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d1a2c6c239c09739ab6,5a102e9dfdf6fc0001279561,APPROVED,2023-08-16T07:39:14.560000Z,2023-08-16T08:01:16.660000Z,2023-08-16T15:07:27.525000,2023-08-16T08:01:17.214804Z,1323,C2BFG2BR,2092,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d1e5664ea86cae1fcca,5fc63e053cf83c06341ac94a,APPROVED,2023-08-16T07:39:17.794000Z,2023-08-16T08:03:53.656000Z,2023-08-16T15:07:27.655000,2023-08-16T08:03:54.147152Z,1476,C2BFG2BR,896,English,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7d26e573ae18ef7326cb,5d8b35eebb2405000106ff4a,APPROVED,2023-08-16T07:43:10.127000Z,2023-08-16T08:05:34.893000Z,2023-08-16T15:07:27.785000,2023-08-16T08:05:35.716037Z,1345,C2BFG2BR,519,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7d2cfbb02c379c4e572f,63e52eba784c6096179a9337,APPROVED,2023-08-16T07:39:29.552000Z,2023-08-16T07:56:09.144000Z,2023-08-16T15:07:27.941000,2023-08-16T07:56:09.550139Z,1000,C2BFG2BR,233,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d38b52a5be980b5128a,6266ac01a2a15cce6ed5fba7,APPROVED,2023-08-16T07:43:30.674000Z,2023-08-16T08:16:18.666000Z,2023-08-16T15:07:28.109000,2023-08-16T08:16:19.256998Z,1968,C2BFG2BR,959,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7d3b2cc2e184b3a08d98,5ea20fd571038c119083a8df,APPROVED,2023-08-16T07:39:45.014000Z,2023-08-16T08:07:54.207000Z,2023-08-16T15:07:28.274000,2023-08-16T08:07:54.800754Z,1690,C2BFG2BR,1467,English,65,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Other
64dc7d43d4f526003d779d4a,60fec3441bfba411416b4925,RETURNED,2023-08-16T07:40:03.869000Z,2023-08-16T08:43:51.897000Z,,2023-08-16T08:43:52.841000Z,,NOCODE,89,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64dc7d485c5711870ec86ce0,640485331e13a7bfa4a43d46,APPROVED,2023-08-16T07:39:59.649000Z,2023-08-16T07:56:34.297000Z,2023-08-16T15:07:28.424000,2023-08-16T07:56:34.785658Z,995,C2BFG2BR,281,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d507a5e5ac3952eb0f0,5ac0eabce1546900019bd744,APPROVED,2023-08-16T07:40:05.605000Z,2023-08-16T08:07:02.516000Z,2023-08-16T15:07:28.561000,2023-08-16T08:07:02.983567Z,1617,C2BFG2BR,1098,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7d508fa1dd5cafe6c0f5,610ba21888a1a943ce9c7a0d,APPROVED,2023-08-16T07:40:03.652000Z,2023-08-16T08:02:48.473000Z,2023-08-16T15:07:28.703000,2023-08-16T08:02:49.045289Z,1365,C2BFG2BR,336,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d55ad403bec63a1d43f,63ebc2bce05579ac6b13affc,APPROVED,2023-08-16T07:41:11.515000Z,2023-08-16T08:38:49.666000Z,2023-08-16T15:07:28.845000,2023-08-16T08:38:50.160628Z,3459,C2BFG2BR,278,"Chinese, English, Mandarin, Cantonese",33,Female,Asian,China,United Kingdom,China,Chinese,No,Part-Time
64dc7d567a6b0686ea53d296,5ae8a935eb922200018fd0f3,APPROVED,2023-08-16T07:40:10.465000Z,2023-08-16T08:00:57.579000Z,2023-08-16T15:07:28.989000,2023-08-16T08:00:58.352670Z,1248,C2BFG2BR,1149,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7d574ff8778d6642da08,60d1efc9559f8afb8e315638,APPROVED,2023-08-16T07:40:18.815000Z,2023-08-16T08:01:54.480000Z,2023-08-16T15:07:29.170000,2023-08-16T08:01:54.976301Z,1296,C2BFG2BR,630,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d5a7a5e5ac3952eb0f1,5daf3ba02b35810016d8d97d,APPROVED,2023-08-16T07:40:14.199000Z,2023-08-16T07:58:27.706000Z,2023-08-16T15:07:29.338000,2023-08-16T07:58:28.244736Z,1094,C2BFG2BR,559,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d5a7a6b0686ea53d29c,5aec1707c09cd900015d7408,APPROVED,2023-08-16T07:40:17.134000Z,2023-08-16T07:57:39.630000Z,2023-08-16T15:07:29.479000,2023-08-16T07:57:40.414474Z,1043,C2BFG2BR,1185,English,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64dc7d5b60510beb19e2ece9,5c584e854e32ef00014af685,APPROVED,2023-08-16T07:40:14.777000Z,2023-08-16T07:54:25.703000Z,2023-08-16T15:07:29.613000,2023-08-16T07:54:26.163373Z,851,C2BFG2BR,948,English,27,Female,White,Poland,United Kingdom,United Kingdom,Polish,No,Full-Time
64dc7d6b2ac0a69ca4696268,5996f68a9039240001432124,APPROVED,2023-08-16T07:40:33.257000Z,2023-08-16T07:58:27.748000Z,2023-08-16T15:07:29.761000,2023-08-16T07:58:28.218278Z,1075,C2BFG2BR,1491,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d735664ea86cae1fce0,5d598acfe9d3b900212193d7,APPROVED,2023-08-16T07:42:54.080000Z,2023-08-16T08:08:02.525000Z,2023-08-16T15:07:29.915000,2023-08-16T08:08:02.947810Z,1509,C2BFG2BR,273,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc7d767fbf6820418b8b30,62b055edf6ce67b0502628ed,APPROVED,2023-08-16T07:40:40.995000Z,2023-08-16T07:54:27.717000Z,2023-08-16T15:07:30.053000,2023-08-16T07:54:28.455978Z,827,C2BFG2BR,752,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d78b34157f6897326c4,64072991baa43f8196e81f29,APPROVED,2023-08-16T07:40:47.326000Z,2023-08-16T08:08:27.136000Z,2023-08-16T15:07:30.209000,2023-08-16T08:08:27.639367Z,1660,C2BFG2BR,334,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d797a6b0686ea53d2b0,62cbe9cf46e97288fedcc91a,APPROVED,2023-08-16T07:41:36.415000Z,2023-08-16T08:02:37.700000Z,2023-08-16T15:07:30.346000,2023-08-16T08:02:38.245135Z,1262,C2BFG2BR,168,English,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7d7db112f1d2aaa1d3f1,5dd3df439ca8a33c3460fe11,APPROVED,2023-08-16T07:42:13.023000Z,2023-08-16T08:03:05.515000Z,2023-08-16T15:07:30.484000,2023-08-16T08:03:07.378227Z,1253,C2BFG2BR,763,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7d89fcd9bc44da8a3d48,64834d96c668b041fea4e9cf,APPROVED,2023-08-16T07:42:56.606000Z,2023-08-16T08:07:00.622000Z,2023-08-16T15:07:30.652000,2023-08-16T08:07:01.095163Z,1445,C2BFG2BR,125,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7d8c00e26c1ae086472b,5f200a9ae4a314270ab24cff,APPROVED,2023-08-16T07:41:06.227000Z,2023-08-16T08:11:14.032000Z,2023-08-16T15:07:30.844000,2023-08-16T08:11:14.517073Z,1808,C2BFG2BR,435,English,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7d9e7b02033fd7e2ecc1,63dab24ece887158c2adb6d7,RETURNED,2023-08-16T07:41:53.693000Z,2023-08-16T08:00:30.725000Z,,2023-08-16T08:00:31.883000Z,,NOCODE,441,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64dc7da1e5aeabc44b864767,636a30e7ba4faca50bd10fcf,APPROVED,2023-08-16T07:41:29.237000Z,2023-08-16T08:10:26.690000Z,2023-08-16T15:07:30.983000,2023-08-16T08:10:27.256710Z,1738,C2BFG2BR,58,"English, French, Romanian",51,Female,White,Romania,United Kingdom,France,French,No,DATA_EXPIRED
64dc7da45c5711870ec86cfd,5ce740c8636a5b0018f55968,APPROVED,2023-08-16T07:41:28.278000Z,2023-08-16T08:05:48.406000Z,2023-08-16T15:07:31.131000,2023-08-16T08:05:49.020641Z,1461,C2BFG2BR,1891,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7db68c715a9620739a84,57fde8979c39b3000179e347,APPROVED,2023-08-16T07:41:48.830000Z,2023-08-16T08:09:29.649000Z,2023-08-16T15:07:31.260000,2023-08-16T08:09:30.069160Z,1661,C2BFG2BR,2074,English,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7db8e8c79331eb2da865,59f392ef9618dc0001d33a58,APPROVED,2023-08-16T07:41:43.998000Z,2023-08-16T08:00:18.529000Z,2023-08-16T15:07:31.436000,2023-08-16T08:00:19.048124Z,1115,C2BFG2BR,1374,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7dbd03c3f74a1f133b9c,5e258b8b3d2e1b7e12b4ebda,APPROVED,2023-08-16T07:41:53.676000Z,2023-08-16T08:03:40.572000Z,2023-08-16T15:07:31.566000,2023-08-16T08:03:41.064215Z,1307,C2BFG2BR,1274,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7dc4fcf2642c89e295c6,5f3a7e7b3a55e009ff81175e,APPROVED,2023-08-16T07:42:01.471000Z,2023-08-16T08:02:36.272000Z,2023-08-16T15:07:31.707000,2023-08-16T08:02:36.773320Z,1235,C2BFG2BR,1070,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
64dc7dc754e17fa3494411ba,60ddf72ef11f891328449fb0,APPROVED,2023-08-16T07:41:59.926000Z,2023-08-16T08:01:06.107000Z,2023-08-16T15:07:31.842000,2023-08-16T08:01:06.837364Z,1147,C2BFG2BR,761,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64dc7dcaed9d66855003346a,5dbcaecb740cc224d8d0985e,APPROVED,2023-08-16T07:42:07.891000Z,2023-08-16T08:07:26.893000Z,2023-08-16T15:07:31.973000,2023-08-16T08:07:27.562504Z,1520,C2BFG2BR,762,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7dcd7aadb8a0fe86deb6,634bd25388a86856529729a4,APPROVED,2023-08-16T07:42:54.392000Z,2023-08-16T08:05:51.318000Z,2023-08-16T15:07:32.138000,2023-08-16T08:05:51.761736Z,1377,C2BFG2BR,280,"English, Italian",28,Male,White,Italy,United Kingdom,Italy,Italian,No,Full-Time
64dc7dd51e71c1d50c779db3,64087b8444f656e9e2b74446,APPROVED,2023-08-16T07:43:16.375000Z,2023-08-16T08:13:29.353000Z,2023-08-16T15:07:32.275000,2023-08-16T08:13:29.863470Z,1813,C2BFG2BR,55,English,54,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7dd5fcf2642c89e295ca,5fcfb1fe79b8060e0662270a,APPROVED,2023-08-16T07:42:17.798000Z,2023-08-16T08:20:19.420000Z,2023-08-16T15:07:32.443000,2023-08-16T08:20:20.020018Z,2282,C2BFG2BR,1221,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc7de2b81681ffc42ae982,5956697216b84c00012b9e72,APPROVED,2023-08-16T07:42:36.639000Z,2023-08-16T08:14:51.192000Z,2023-08-16T15:07:32.579000,2023-08-16T08:14:51.632464Z,1935,C2BFG2BR,434,English,29,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7de45038957636d3ce13,59e675a6c0d35a00012951ce,APPROVED,2023-08-16T07:42:28.333000Z,2023-08-16T08:12:36.871000Z,2023-08-16T15:07:32.721000,2023-08-16T08:12:37.483300Z,1809,C2BFG2BR,1150,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7de57aadb8a0fe86dec2,63d79f249b2729d9dd3c48ce,APPROVED,2023-08-16T07:42:34.263000Z,2023-08-16T08:03:32.870000Z,2023-08-16T15:07:32.858000,2023-08-16T08:03:33.371692Z,1259,C2BFG2BR,296,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7defc2a18053d6b5d4cb,5fbc110869611208d6fd29da,APPROVED,2023-08-16T07:43:05.196000Z,2023-08-16T08:06:35.975000Z,2023-08-16T15:07:33.005000,2023-08-16T08:06:36.506639Z,1411,C2BFG2BR,745,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7df14ff8778d6642da32,5eadabbb7f633d08f25db536,APPROVED,2023-08-16T07:42:54.431000Z,2023-08-16T08:01:18.488000Z,2023-08-16T15:07:33.135000,2023-08-16T08:01:19.533194Z,1105,C2BFG2BR,495,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
64dc7df593b2ef5a07ade390,6458fe267afe71c7aa4de260,APPROVED,2023-08-16T07:42:45.733000Z,2023-08-16T08:02:33.830000Z,2023-08-16T15:07:33.264000,2023-08-16T08:02:34.349120Z,1189,C2BFG2BR,215,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7df8fbb02c379c4e5762,59497c498fb2140001afda85,APPROVED,2023-08-16T07:43:00.774000Z,2023-08-16T08:23:42.583000Z,2023-08-16T15:07:33.410000,2023-08-16T08:23:43.109097Z,2442,C2BFG2BR,1092,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7e031e71c1d50c779dc3,59ba6e9162b30d0001b7acab,APPROVED,2023-08-16T07:43:13.090000Z,2023-08-16T08:34:37.937000Z,2023-08-16T15:07:33.550000,2023-08-16T08:34:38.538897Z,3085,C2BFG2BR,392,"English, Latvian",33,Female,White,Latvia,United Kingdom,Latvia,Latvian,No,Part-Time
64dc7e07bd8f1d06ebe1fce1,636a64b9de83082028122c63,APPROVED,2023-08-16T07:43:16.046000Z,2023-08-16T08:10:14.250000Z,2023-08-16T15:07:33.688000,2023-08-16T08:10:14.698595Z,1619,C2BFG2BR,558,English,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7e0fe78443ba51b5d4a3,5de8d181a91be383f644bd8c,APPROVED,2023-08-16T07:43:11.123000Z,2023-08-16T07:56:31.705000Z,2023-08-16T15:07:33.834000,2023-08-16T07:56:32.118653Z,801,C2BFG2BR,87,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7e19eb1304cbf1f75ced,60967660853e8fcaf410748b,APPROVED,2023-08-16T07:43:21.216000Z,2023-08-16T08:00:24.313000Z,2023-08-16T15:07:33.986000,2023-08-16T08:00:26.650621Z,1024,C2BFG2BR,1232,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e21ed9d66855003348f,5d8272296cca0b001759f562,APPROVED,2023-08-16T07:43:29.378000Z,2023-08-16T08:16:52.865000Z,2023-08-16T15:07:34.121000,2023-08-16T08:16:53.380777Z,2004,C2BFG2BR,1533,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7e27ad91d76cb42eb0c7,63d18330964d8e7f0f14164d,APPROVED,2023-08-16T07:43:40.696000Z,2023-08-16T08:09:47.288000Z,2023-08-16T15:07:34.258000,2023-08-16T08:09:47.720135Z,1567,C2BFG2BR,381,"Bengali, English, Hindi, Urdu",35,Male,Asian,Bangladesh,United Kingdom,United Kingdom,English,No,Part-Time
64dc7e2ab080931385feb1ce,5d88fa49c6bd1b00180fea8a,APPROVED,2023-08-16T07:43:44.476000Z,2023-08-16T08:16:48.165000Z,2023-08-16T15:07:34.387000,2023-08-16T08:16:48.717708Z,1984,C2BFG2BR,59,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7e2c11ceb89b77a08da1,627e7e91d0e389328983e765,APPROVED,2023-08-16T07:43:40.057000Z,2023-08-16T08:04:34.126000Z,2023-08-16T15:07:34.525000,2023-08-16T08:04:34.632126Z,1255,C2BFG2BR,1012,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e2de7d73c8f3e8b8b25,5dbeff1694f30b3a8f57dfd9,APPROVED,2023-08-16T07:43:56.562000Z,2023-08-16T08:09:03.609000Z,2023-08-16T15:07:34.668000,2023-08-16T08:09:04.118211Z,1508,C2BFG2BR,298,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7e2e4ccf48d25f8bce26,63f79034370a105d5d57d9bd,APPROVED,2023-08-16T07:43:42.417000Z,2023-08-16T08:05:24.374000Z,2023-08-16T15:07:34.807000,2023-08-16T08:05:24.914141Z,1302,C2BFG2BR,242,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7e2e77a80cefdd86de8e,5b2a2d855b5c0900018b0bf5,APPROVED,2023-08-16T07:43:52.868000Z,2023-08-16T08:08:20.830000Z,2023-08-16T15:07:35.052000,2023-08-16T08:08:21.313231Z,1468,C2BFG2BR,2319,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e2f11ceb89b77a08da3,56e59ae1b2093a000c4f138d,APPROVED,2023-08-16T07:43:47.447000Z,2023-08-16T08:06:51.846000Z,2023-08-16T15:07:35.228000,2023-08-16T08:06:52.360962Z,1385,C2BFG2BR,261,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Other
64dc7e32210a0a3e632da83a,63f77aa9a4d7a65bb7a411f8,APPROVED,2023-08-16T07:43:49.527000Z,2023-08-16T08:19:06.177000Z,2023-08-16T15:07:35.379000,2023-08-16T08:19:06.659501Z,2117,C2BFG2BR,189,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e3411ceb89b77a08da4,616c8c6c8a2b0bd84d21d629,APPROVED,2023-08-16T07:46:10.765000Z,2023-08-16T08:13:10.538000Z,2023-08-16T15:07:35.507000,2023-08-16T08:13:11.184391Z,1620,C2BFG2BR,232,"Bengali, English",20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7e385038957636d3ce37,5ec3017eea63c51454d3c3dd,APPROVED,2023-08-16T07:44:19.845000Z,2023-08-16T08:19:37.480000Z,2023-08-16T15:07:35.637000,2023-08-16T08:19:38.013551Z,2118,C2BFG2BR,787,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e3a8d9590ecb369625c,639b6f709020ae5b16daad25,APPROVED,2023-08-16T07:43:58.779000Z,2023-08-16T08:05:43.294000Z,2023-08-16T15:07:35.776000,2023-08-16T08:05:43.754683Z,1305,C2BFG2BR,464,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e414fa711d3e01f214b,5e25d748cf445f81e521f802,APPROVED,2023-08-16T07:44:10.013000Z,2023-08-16T08:02:11.470000Z,2023-08-16T15:07:35.936000,2023-08-16T08:02:11.870189Z,1082,C2BFG2BR,108,"English, German",56,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc7e44be06836382732687,57faccc03073510001230cfc,APPROVED,2023-08-16T07:44:09.764000Z,2023-08-16T07:56:14.961000Z,2023-08-16T15:55:29.920000,2023-08-16T07:56:15.394126Z,726,NOCODE,321,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
64dc7e46201c200f1b779d46,5d2a1b1a4588590018cf6fd4,APPROVED,2023-08-16T07:44:22.338000Z,2023-08-16T08:03:23.712000Z,2023-08-16T15:07:36.089000,2023-08-16T08:03:24.245112Z,1142,C2BFG2BR,753,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e4ab080931385feb1e3,59269aac7724de000109190f,APPROVED,2023-08-16T07:44:10.042000Z,2023-08-16T08:03:20.582000Z,2023-08-16T15:07:36.247000,2023-08-16T08:03:21.143778Z,1151,C2BFG2BR,1404,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
