Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64dc7e4ec85895763d4e5777,5641c95d17bdbe00102a0b51,APPROVED,2023-08-16T07:44:14.312000Z,2023-08-16T07:59:41.505000Z,2023-08-16T15:07:36.420000,2023-08-16T07:59:42.139683Z,928,C2BFG2BR,1355,English,59,Female,White,United States,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7e51efbc35fa1e2eb119,5894b2033e061b0001dff3d3,APPROVED,2023-08-16T07:44:28.690000Z,2023-08-16T08:23:18.967000Z,2023-08-16T15:41:33.687000,2023-08-16T08:23:19.430988Z,2331,NOCODE,515,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e53dbb42702cad3cde5,5b1562981e55760001ba1e64,APPROVED,2023-08-16T07:44:23.762000Z,2023-08-16T08:02:43.818000Z,2023-08-16T15:07:36.571000,2023-08-16T08:02:44.947820Z,1101,C2BFG2BR,1928,English,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7e53fbb02c379c4e5772,5ec6e7ee42084e12736ac8d6,APPROVED,2023-08-16T07:44:28.165000Z,2023-08-16T08:01:39.350000Z,2023-08-16T15:07:36.721000,2023-08-16T08:01:40.095874Z,1032,C2BFG2BR,178,"Finnish, Norwegian, English, Swedish",31,Female,White,DATA_EXPIRED,United Kingdom,Finland,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
64dc7e5754e17fa3494411ea,6146fae1e27a56034fdcb5c5,APPROVED,2023-08-16T07:44:27.291000Z,2023-08-16T08:07:14.802000Z,2023-08-16T15:07:36.861000,2023-08-16T08:07:15.418915Z,1368,C2BFG2BR,1143,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64dc7e5ae8c79331eb2da897,647849063b9fd9be24803727,APPROVED,2023-08-16T07:44:29.410000Z,2023-08-16T08:15:57.378000Z,2023-08-16T15:07:37.026000,2023-08-16T08:15:57.964233Z,1888,C2BFG2BR,46,English,37,Male,Black,DATA_EXPIRED,United Kingdom,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
64dc7e5fe7d73c8f3e8b8b30,5bcda2ee6fd72000014996e4,APPROVED,2023-08-16T07:44:31.871000Z,2023-08-16T08:08:51.237000Z,2023-08-16T15:07:37.164000,2023-08-16T08:08:52.056404Z,1460,C2BFG2BR,2274,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e6befbc35fa1e2eb123,5eb9499bcbc2140180e31037,APPROVED,2023-08-16T07:44:46.853000Z,2023-08-16T08:00:58.326000Z,2023-08-16T15:07:37.298000,2023-08-16T08:00:58.946695Z,972,C2BFG2BR,1210,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
64dc7e6dbd8f1d06ebe1fcfd,58545249cceb5b0001e4875a,APPROVED,2023-08-16T07:44:49.477000Z,2023-08-16T08:05:44.531000Z,2023-08-16T15:07:37.437000,2023-08-16T08:05:45.072117Z,1256,C2BFG2BR,532,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7e79463047e8be8a3d6b,5efc6a4ba720250009909dfe,APPROVED,2023-08-16T07:44:57.317000Z,2023-08-16T08:04:43.984000Z,2023-08-16T15:07:37.560000,2023-08-16T08:04:44.612076Z,1187,C2BFG2BR,1730,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e79a21d25c05cb512ad,6266d1937cec5e7a57883e76,APPROVED,2023-08-16T07:45:15.114000Z,2023-08-16T09:06:18.926000Z,2023-08-16T15:07:37.729000,2023-08-16T09:06:19.452889Z,4864,C2BFG2BR,141,"Arabic, English, Spanish, Japanese",50,Male,Other,United Kingdom,United Kingdom,Morocco,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7e7a93b2ef5a07ade3c7,5ed403a89542210ab77530b7,APPROVED,2023-08-16T07:45:21.047000Z,2023-08-16T08:06:48.007000Z,2023-08-16T15:07:37.924000,2023-08-16T08:06:48.490128Z,1287,C2BFG2BR,1292,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64dc7e8170a266150a12709b,6173c5b0aa4bc2370fd2c1f2,APPROVED,2023-08-16T07:45:14.951000Z,2023-08-16T15:13:37.891000Z,2023-08-16T15:13:38.092000Z,,26903,Manual Completion,783,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e82e8f6a3b22cc4935f,62b722b5892044fe80d8bdcb,APPROVED,2023-08-16T07:45:11.921000Z,2023-08-16T08:04:14.839000Z,2023-08-16T15:07:38.094000,2023-08-16T08:04:15.400927Z,1143,C2BFG2BR,580,English,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e9396ba187eefe1fcd8,640095c783a33710a484adee,APPROVED,2023-08-16T07:49:29.758000Z,2023-08-16T08:13:01.023000Z,2023-08-16T15:07:38.249000,2023-08-16T08:13:01.439053Z,1412,C2BFG2BR,58,"English, French",59,Male,White,France,United Kingdom,France,French,No,Unemployed (and job seeking)
64dc7e957b02033fd7e2ecf9,574c17587fd0ec0006b655cc,APPROVED,2023-08-16T07:45:38.626000Z,2023-08-16T08:11:00.005000Z,2023-08-16T15:07:38.396000,2023-08-16T08:11:00.469162Z,1522,C2BFG2BR,1048,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e971272034764be896c,5f9eab308e503705011ad793,APPROVED,2023-08-16T07:46:02.055000Z,2023-08-16T08:03:34.421000Z,2023-08-16T15:07:39.001000,2023-08-16T08:03:34.922722Z,1053,C2BFG2BR,495,English,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
64dc7e9a62f3414613033471,62b33e90d4a7c3f314f45ba6,APPROVED,2023-08-16T07:45:30.219000Z,2023-08-16T08:16:22.212000Z,2023-08-16T15:07:39.144000,2023-08-16T08:16:22.660196Z,1852,C2BFG2BR,55,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7e9cb1882173e1f02f9b,5af4579eb625f70001e0cfad,APPROVED,2023-08-16T07:46:50.582000Z,2023-08-16T08:05:31.202000Z,2023-08-16T15:06:47.543000,2023-08-16T08:05:31.782922Z,1121,C2BFG2BR,2297,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7ea2e8f6a3b22cc49366,5dd11840d690721b2469a344,APPROVED,2023-08-16T07:45:38.496000Z,2023-08-16T08:04:06.006000Z,2023-08-16T15:06:47.680000,2023-08-16T08:04:07.454792Z,1108,C2BFG2BR,1393,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
64dc7ea2eb61e76232e2ecd0,5ae1e99638df950001454b0e,APPROVED,2023-08-16T07:45:43.798000Z,2023-08-16T08:13:55.069000Z,2023-08-16T15:06:47.820000,2023-08-16T08:13:55.678336Z,1692,C2BFG2BR,304,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7eae96ba187eefe1fce0,64403305213136974ed0f67a,APPROVED,2023-08-16T07:45:56.643000Z,2023-08-16T08:44:02.318000Z,2023-08-16T15:06:47.962000,2023-08-16T08:44:02.877062Z,3486,C2BFG2BR,304,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64dc7eafc030f419ae44118a,6310c063bd0cce86b0289d20,APPROVED,2023-08-16T07:45:54.094000Z,2023-08-16T08:08:56.991000Z,2023-08-16T15:06:48.108000,2023-08-16T08:08:57.461847Z,1383,C2BFG2BR,1076,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7eb0b4214cff76e6c0ea,6346e117e4e283094ff51b84,APPROVED,2023-08-16T07:45:57.900000Z,2023-08-16T08:15:06.222000Z,2023-08-16T15:06:48.231000,2023-08-16T08:15:06.646154Z,1749,C2BFG2BR,620,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7eb142b74eebd71f2197,5b7c2541afb6ca00016af5ee,APPROVED,2023-08-16T07:46:16.432000Z,2023-08-16T08:08:06.193000Z,2023-08-16T15:06:48.356000,2023-08-16T08:08:06.676302Z,1310,C2BFG2BR,545,"English, Chinese",37,Male,Asian,United Kingdom,United Kingdom,United Kingdom,Chinese,No,Part-Time
64dc7eb1eb61e76232e2ecd3,5c8cfc3772503f0001e9c965,APPROVED,2023-08-16T07:45:59.756000Z,2023-08-16T08:09:17.387000Z,2023-08-16T15:06:48.475000,2023-08-16T08:09:18.764147Z,1398,C2BFG2BR,2047,English,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7eb3c002480885e295da,6097c0f1b17aabadc9369fc5,APPROVED,2023-08-16T07:45:55.843000Z,2023-08-16T08:20:48.216000Z,2023-08-16T15:06:48.599000,2023-08-16T08:20:48.930007Z,2093,C2BFG2BR,1304,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7ebf82aaae7350779d47,607deec383975f3377a28b9e,APPROVED,2023-08-16T07:46:15.984000Z,2023-08-16T08:10:53.442000Z,2023-08-16T15:06:48.729000,2023-08-16T08:10:54.031145Z,1478,C2BFG2BR,675,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7ebf96ba187eefe1fcec,63f79eb498a9401ce52a9fe1,APPROVED,2023-08-16T07:46:09.685000Z,2023-08-16T07:59:12.291000Z,2023-08-16T15:06:48.865000,2023-08-16T07:59:12.808043Z,783,C2BFG2BR,269,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7ec3201c200f1b779d6e,62e2b5712f1bcd652ce6bff8,APPROVED,2023-08-16T07:46:16.676000Z,2023-08-16T08:06:09.683000Z,2023-08-16T15:06:49.017000,2023-08-16T08:06:10.180088Z,1194,C2BFG2BR,170,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7ec59a22856ba1be8945,5967e9a831394d0001abdb3f,APPROVED,2023-08-16T07:46:15.635000Z,2023-08-16T08:09:37.742000Z,2023-08-16T15:06:49.149000,2023-08-16T08:09:38.919528Z,1403,C2BFG2BR,2226,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7ec5a88e06ed0dc49382,57b889c1e163b10001abf340,APPROVED,2023-08-16T07:53:47.365000Z,2023-08-16T08:19:42.157000Z,2023-08-16T15:06:49.270000,2023-08-16T08:19:42.670885Z,1555,C2BFG2BR,316,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7ec64469f04705c86ce7,5c49e145e97243000194bace,APPROVED,2023-08-16T07:46:19.925000Z,2023-08-16T08:02:16.042000Z,2023-08-16T15:06:49.398000,2023-08-16T08:02:16.638184Z,957,C2BFG2BR,696,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7ecad5690df31c4e572c,5e865fdcef7ca60d3266f76a,APPROVED,2023-08-16T07:46:37.039000Z,2023-08-16T08:23:04.535000Z,2023-08-16T15:06:49.521000,2023-08-16T08:23:05.956791Z,2188,C2BFG2BR,162,"English, German",30,Male,White,Germany,United Kingdom,Germany,German,No,Full-Time
64dc7ecd757c7ab4466f0a48,63ea42ea3e9be106c194b5ee,APPROVED,2023-08-16T07:48:03.555000Z,2023-08-16T08:08:42.982000Z,2023-08-16T15:06:49.667000,2023-08-16T08:08:43.578289Z,1240,C2BFG2BR,154,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7ece8cf2971354a1d3d7,610dab2802ed9932045896da,APPROVED,2023-08-16T07:47:50.297000Z,2023-08-16T08:10:55.107000Z,2023-08-16T15:06:49.806000,2023-08-16T08:10:55.610040Z,1385,C2BFG2BR,474,English,42,Female,White,Germany,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7eda82aaae7350779d4c,622e282986d38f7f8fb74e93,APPROVED,2023-08-16T07:46:39.948000Z,2023-08-16T08:18:03.222000Z,2023-08-16T15:06:49.932000,2023-08-16T08:18:03.892997Z,1884,C2BFG2BR,601,English,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7edfd511e4427e42da1c,62ed12acf6326dfba8a97280,APPROVED,2023-08-16T07:49:26.739000Z,2023-08-16T08:07:32.500000Z,2023-08-16T15:06:50.065000,2023-08-16T08:07:33.152670Z,1086,C2BFG2BR,345,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7ee0daf0b543d8b5d475,60fefcd96595341f18a3a247,APPROVED,2023-08-16T07:46:40.332000Z,2023-08-16T08:02:24.130000Z,2023-08-16T15:06:50.188000,2023-08-16T08:02:24.668726Z,944,C2BFG2BR,253,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7ee3219a5a5f237f3755,5713cc324cfd6f0009aa7329,APPROVED,2023-08-16T07:52:02.679000Z,2023-08-16T08:16:34.894000Z,2023-08-16T15:06:50.317000,2023-08-16T08:16:35.455306Z,1473,C2BFG2BR,1599,"English, Arabic, Italian",53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7ee5ece5e899728bce2b,5e95d76c8cfb0502e3db1f88,APPROVED,2023-08-16T07:46:48.599000Z,2023-08-16T08:06:32.600000Z,2023-08-16T15:06:50.458000,2023-08-16T08:06:33.084156Z,1185,C2BFG2BR,1306,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7ee762f341461303348d,5c73a9d92dfbdb0001b95375,APPROVED,2023-08-16T07:46:52.246000Z,2023-08-16T08:09:22.252000Z,2023-08-16T15:06:50.586000,2023-08-16T08:09:22.690679Z,1351,C2BFG2BR,1717,English,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7ee8ad91d76cb42eb0fb,5cd5e34157a78e001c1bbf99,APPROVED,2023-08-16T07:46:59.122000Z,2023-08-16T08:06:02.759000Z,2023-08-16T15:06:50.754000,2023-08-16T08:06:03.966359Z,1144,C2BFG2BR,1210,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7eeadaf0b543d8b5d47a,61502dee7a3a5468adbb2222,APPROVED,2023-08-16T07:46:53.939000Z,2023-08-16T08:02:54.655000Z,2023-08-16T15:06:50.891000,2023-08-16T08:02:55.072211Z,961,C2BFG2BR,524,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7eedad91d76cb42eb0fc,6060b2cead1daacd69adb31f,APPROVED,2023-08-16T07:46:57.193000Z,2023-08-16T08:08:06.363000Z,2023-08-16T15:06:51.066000,2023-08-16T08:08:06.962405Z,1270,C2BFG2BR,1131,"English, Spanish",37,Female,White,Spain,United Kingdom,Spain,Spanish,Yes,Full-Time
64dc7ef0e7d73c8f3e8b8b60,5cdfe8f96e2e4e0019757481,APPROVED,2023-08-16T07:47:09.594000Z,2023-08-16T08:01:48.120000Z,2023-08-16T15:06:51.206000,2023-08-16T08:01:48.831840Z,879,C2BFG2BR,316,English,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7ef3c14e3476108b8b2d,5c9224087a7067000190b119,APPROVED,2023-08-16T07:47:03.577000Z,2023-08-16T08:03:09.141000Z,2023-08-16T15:06:51.381000,2023-08-16T08:03:10.460072Z,966,C2BFG2BR,2156,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7ef406164ce71a53d28c,5c77d0f62cfc0000160c1958,APPROVED,2023-08-16T07:54:28.940000Z,2023-08-16T08:11:48.905000Z,2023-08-16T15:06:51.531000,2023-08-16T08:11:49.419898Z,1040,C2BFG2BR,1023,English,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7efc02f60401466f0a71,63f8b081b083f1e1014cb21a,APPROVED,2023-08-16T07:54:15.778000Z,2023-08-16T08:26:07.613000Z,2023-08-16T15:06:51.686000,2023-08-16T08:26:08.548843Z,1912,C2BFG2BR,244,"Urdu, English",32,Male,Asian,Afghanistan,United Kingdom,United Kingdom,Urdu,No,Full-Time
64dc7efe60e3fc75fffeb1b8,63e5404324177f4d7f6c0c13,APPROVED,2023-08-16T07:47:14.945000Z,2023-08-16T08:02:04.568000Z,2023-08-16T15:06:51.860000,2023-08-16T08:02:05.053371Z,890,C2BFG2BR,190,"English, Italian",43,Male,White,South Africa,United Kingdom,Italy,English,No,Full-Time
64dc7effd5690df31c4e5738,64135e5651180cd4c2843e4f,APPROVED,2023-08-16T07:47:43.864000Z,2023-08-16T08:13:46.366000Z,2023-08-16T15:06:52.006000,2023-08-16T08:13:46.909007Z,1563,C2BFG2BR,320,English,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f040f4bab065e53d283,5f547d6418bf9a7f13fa4e83,APPROVED,2023-08-16T07:47:22.217000Z,2023-08-16T08:09:46.356000Z,2023-08-16T15:06:52.164000,2023-08-16T08:09:46.769637Z,1345,C2BFG2BR,95,English,41,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f05d511e4427e42da2a,6074b1a4765dd68a61e40bb4,APPROVED,2023-08-16T07:47:22.552000Z,2023-08-16T08:13:41.906000Z,2023-08-16T15:06:52.288000,2023-08-16T08:13:42.915992Z,1580,C2BFG2BR,310,English,37,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64dc7f0696ba187eefe1fd09,5ffdd6ac44be033c5ca23956,APPROVED,2023-08-16T07:47:22.507000Z,2023-08-16T08:06:45.214000Z,2023-08-16T15:06:52.422000,2023-08-16T08:06:45.787533Z,1163,C2BFG2BR,267,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f0710ede78d87d3ce03,574c1f935bef980010b0a080,APPROVED,2023-08-16T07:47:22.597000Z,2023-08-16T08:58:18.963000Z,2023-08-16T15:06:52.555000,2023-08-16T08:58:19.440122Z,4257,C2BFG2BR,1046,"English, Bulgarian",44,Female,White,Bulgaria,United Kingdom,Bulgaria,Bulgarian,No,Part-Time
64dc7f0b58668814d4a08dc5,60b3950b9a1de417d37bb8d2,APPROVED,2023-08-16T07:47:27.315000Z,2023-08-16T08:11:38.575000Z,2023-08-16T15:22:57.758000,2023-08-16T08:11:39.048384Z,1452,NOCODE,1040,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f0d0f4bab065e53d28a,634689122e997b8299adeda5,APPROVED,2023-08-16T07:47:25.807000Z,2023-08-16T08:02:22.381000Z,2023-08-16T15:06:52.714000,2023-08-16T08:02:23.051287Z,897,C2BFG2BR,680,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f0e55301b020c696235,60a3e2171e2b64e740408760,APPROVED,2023-08-16T07:47:51.135000Z,2023-08-16T08:10:37.078000Z,2023-08-16T15:06:52.915000,2023-08-16T08:10:37.596858Z,1366,C2BFG2BR,510,"English, Greek",28,Female,White,Greece,United Kingdom,Greece,Greek,No,Full-Time
64dc7f0fa21d25c05cb512e9,6399baf217a79e6c3cd91cca,APPROVED,2023-08-16T07:47:33.163000Z,2023-08-16T08:06:17.311000Z,2023-08-16T15:06:53.059000,2023-08-16T08:06:17.758804Z,1125,C2BFG2BR,335,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f120dfc8a90638a3d50,634688048500211f4412cff2,APPROVED,2023-08-16T07:48:01.595000Z,2023-08-16T08:05:55.420000Z,2023-08-16T15:06:53.198000,2023-08-16T08:05:55.874175Z,1074,C2BFG2BR,286,"English, Turkish",32,Male,White,Turkey,United Kingdom,Turkey,Turkish,No,Full-Time
64dc7f131bff2ecef98bcdc5,5a0a057c80acd80001047392,APPROVED,2023-08-16T07:47:38.817000Z,2023-08-16T08:13:55.878000Z,2023-08-16T15:06:53.339000,2023-08-16T08:13:56.534914Z,1578,C2BFG2BR,1308,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64dc7f14707d0bc38769627e,5f4cbdf9f599118d27c21442,APPROVED,2023-08-16T07:47:39.211000Z,2023-08-16T08:09:02.367000Z,2023-08-16T15:06:53.471000,2023-08-16T08:09:02.846330Z,1284,C2BFG2BR,1711,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f1c707d0bc38769627f,5e110747dc265f7d25341439,APPROVED,2023-08-16T07:47:44.033000Z,2023-08-16T08:05:39.283000Z,2023-08-16T15:06:53.602000,2023-08-16T08:05:40.075844Z,1076,C2BFG2BR,1591,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64dc7f1d7221422e1e133b9c,58bebf658c2fd60001b9767a,APPROVED,2023-08-16T07:53:49.042000Z,2023-08-16T08:19:28.321000Z,2023-08-16T15:06:53.726000,2023-08-16T08:19:29.145852Z,1540,C2BFG2BR,1686,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f1e3339f3b6f1864735,5f0f624774af6210bf4503e9,APPROVED,2023-08-16T07:47:41.999000Z,2023-08-16T08:10:27.512000Z,2023-08-16T15:06:53.854000,2023-08-16T08:10:28.019490Z,1366,C2BFG2BR,122,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64dc7f20584a8f3af72ae994,63e528d1a9ece4b6addd5f2d,APPROVED,2023-08-16T07:54:34.067000Z,2023-08-16T08:15:09.296000Z,2023-08-16T15:06:53.989000,2023-08-16T08:15:09.832179Z,1236,C2BFG2BR,114,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
